Date,State,Confirmed
24-12-2020,Meghalaya,13340
24-12-2020,Manipur,27878
24-12-2020,Madhya Pradesh,235369
24-12-2020,Mizoram,4156
24-12-2020,Nagaland,11890
24-12-2020,Odisha,327542
24-12-2020,Punjab,164505
24-12-2020,Puducherry,37885
24-12-2020,Rajasthan,302709
24-12-2020,Sikkim,5664
24-12-2020,Telangana,283556
24-12-2020,Tamil Nadu,811115
24-12-2020,Tripura,33213
24-12-2020,India,10147470
24-12-2020,Uttar Pradesh,578768
24-12-2020,Uttarakhand,88376
24-12-2020,West Bengal,543214
25-12-2020,Andaman and Nicobar Islands,4912
25-12-2020,Andhra Pradesh,880430
25-12-2020,Arunachal Pradesh,16678
25-12-2020,Assam,215836
25-12-2020,Bihar,249976
25-12-2020,Chandigarh,19345
25-12-2020,Chhattisgarh,273279
25-12-2020,Delhi,621439
25-12-2020,Dadra and Nagar Haveli and Daman and Diu,3358
25-12-2020,Goa,50534
25-12-2020,Gujarat,240105
25-12-2020,Himachal Pradesh,54058
25-12-2020,Haryana,260153
25-12-2020,Jharkhand,113954
25-12-2020,Jammu and Kashmir,119628
25-12-2020,Karnataka,914488
25-12-2020,Kerala,732085
25-12-2020,Ladakh,9355
25-12-2020,Maharashtra,1913382
25-12-2020,Meghalaya,13369
25-12-2020,Manipur,27945
25-12-2020,Madhya Pradesh,236400
25-12-2020,Mizoram,4178
25-12-2020,Nagaland,11895
25-12-2020,Odisha,327867
25-12-2020,Punjab,164821
25-12-2020,Puducherry,37914
25-12-2020,Rajasthan,303732
25-12-2020,Sikkim,5684
25-12-2020,Telangana,284074
25-12-2020,Tamil Nadu,812142
25-12-2020,Tripura,33222
25-12-2020,India,10169819
25-12-2020,Uttar Pradesh,579982
25-12-2020,Uttarakhand,88844
25-12-2020,West Bengal,544755
26-12-2020,Andaman and Nicobar Islands,4912
26-12-2020,Andhra Pradesh,880712
26-12-2020,Arunachal Pradesh,16687
26-12-2020,Assam,215910
26-12-2020,Bihar,250450
26-12-2020,Chandigarh,19423
26-12-2020,Chhattisgarh,274324
26-12-2020,Delhi,622094
26-12-2020,Dadra and Nagar Haveli and Daman and Diu,3359
26-12-2020,Goa,50595
26-12-2020,Gujarat,240995
26-12-2020,Himachal Pradesh,54280
26-12-2020,Haryana,260545
26-12-2020,Jharkhand,114143
26-12-2020,Jammu and Kashmir,119877
26-12-2020,Karnataka,915345
26-12-2020,Kerala,735612
26-12-2020,Ladakh,9394
26-12-2020,Maharashtra,1916236
26-12-2020,Meghalaya,13371
26-12-2020,Manipur,27978
26-12-2020,Madhya Pradesh,237406
26-12-2020,Mizoram,4178
26-12-2020,Nagaland,11897
26-12-2020,Odisha,328201
26-12-2020,Punjab,165126
26-12-2020,Puducherry,37947
26-12-2020,Rajasthan,304517
26-12-2020,Sikkim,5799
26-12-2020,Telangana,284391
26-12-2020,Tamil Nadu,813161
26-12-2020,Tripura,33223
26-12-2020,India,10188394
26-12-2020,Uttar Pradesh,581080
26-12-2020,Uttarakhand,89218
26-12-2020,West Bengal,546008
27-12-2020,Andaman and Nicobar Islands,4924
27-12-2020,Andhra Pradesh,881061
27-12-2020,Arunachal Pradesh,16689
27-12-2020,Assam,215939
27-12-2020,Bihar,250995
27-12-2020,Chandigarh,19486
27-12-2020,Chhattisgarh,275149
27-12-2020,Delhi,622851
27-12-2020,Dadra and Nagar Haveli and Daman and Diu,3360
27-12-2020,Goa,50667
27-12-2020,Gujarat,241845
27-12-2020,Himachal Pradesh,54438
27-12-2020,Haryana,260907
27-12-2020,Jharkhand,114268
27-12-2020,Jammu and Kashmir,120137
27-12-2020,Karnataka,916256
27-12-2020,Kerala,740517
27-12-2020,Ladakh,9406
27-12-2020,Maharashtra,1919550
27-12-2020,Meghalaya,13376
27-12-2020,Manipur,28031
27-12-2020,Madhya Pradesh,238352
27-12-2020,Mizoram,4182
27-12-2020,Nagaland,11897
27-12-2020,Odisha,328504
27-12-2020,Punjab,165405
27-12-2020,Puducherry,37995
27-12-2020,Rajasthan,305360
27-12-2020,Sikkim,5845
27-12-2020,Telangana,284863
27-12-2020,Tamil Nadu,814170
27-12-2020,Tripura,33234
27-12-2020,India,10208727
27-12-2020,Uttar Pradesh,581980
27-12-2020,Uttarakhand,89645
27-12-2020,West Bengal,547443
28-12-2020,Andaman and Nicobar Islands,4929
28-12-2020,Andhra Pradesh,881273
28-12-2020,Arunachal Pradesh,16696
28-12-2020,Assam,215997
28-12-2020,Bihar,251304
28-12-2020,Chandigarh,19551
28-12-2020,Chhattisgarh,276337
28-12-2020,Delhi,623415
28-12-2020,Dadra and Nagar Haveli and Daman and Diu,3361
28-12-2020,Goa,50772
28-12-2020,Gujarat,242655
28-12-2020,Himachal Pradesh,54680
28-12-2020,Haryana,261258
28-12-2020,Jharkhand,114420
28-12-2020,Jammu and Kashmir,120293
28-12-2020,Karnataka,916909
28-12-2020,Kerala,743564
28-12-2020,Ladakh,9411
28-12-2020,Maharashtra,1922048
28-12-2020,Meghalaya,13379
28-12-2020,Manipur,28062
28-12-2020,Madhya Pradesh,239228
28-12-2020,Mizoram,4184
28-12-2020,Nagaland,11911
28-12-2020,Odisha,328738
28-12-2020,Punjab,165668
28-12-2020,Puducherry,38028
28-12-2020,Rajasthan,306158
28-12-2020,Sikkim,5845
28-12-2020,Telangana,285068
28-12-2020,Tamil Nadu,815175
28-12-2020,Tripura,33241
28-12-2020,India,10224799
28-12-2020,Uttar Pradesh,582920
28-12-2020,Uttarakhand,89850
28-12-2020,West Bengal,548471
29-12-2020,Andaman and Nicobar Islands,4936
29-12-2020,Andhra Pradesh,881599
29-12-2020,Arunachal Pradesh,16709
29-12-2020,Assam,216063
29-12-2020,Bihar,251926
29-12-2020,Chandigarh,19615
29-12-2020,Chhattisgarh,277471
29-12-2020,Delhi,624118
29-12-2020,Dadra and Nagar Haveli and Daman and Diu,3361
29-12-2020,Goa,50884
29-12-2020,Gujarat,243459
29-12-2020,Himachal Pradesh,54894
29-12-2020,Haryana,261672
29-12-2020,Jharkhand,114650
29-12-2020,Jammu and Kashmir,120527
29-12-2020,Karnataka,917571
29-12-2020,Kerala,749451
29-12-2020,Ladakh,9436
29-12-2020,Maharashtra,1925066
29-12-2020,Meghalaya,13387
29-12-2020,Manipur,28098
29-12-2020,Madhya Pradesh,240081
29-12-2020,Mizoram,4190
29-12-2020,Nagaland,11917
29-12-2020,Odisha,329001
29-12-2020,Punjab,165878
29-12-2020,Puducherry,38070
29-12-2020,Rajasthan,306784
29-12-2020,Sikkim,5864
29-12-2020,Telangana,285465
29-12-2020,Tamil Nadu,816132
29-12-2020,Tripura,33243
29-12-2020,India,10245341
29-12-2020,Uttar Pradesh,583941
29-12-2020,Uttarakhand,90167
29-12-2020,West Bengal,549715
30-12-2020,Andaman and Nicobar Islands,4941
30-12-2020,Andhra Pradesh,881948
30-12-2020,Arunachal Pradesh,16711
30-12-2020,Assam,216139
30-12-2020,Bihar,252400
30-12-2020,Chandigarh,19682
30-12-2020,Chhattisgarh,278540
30-12-2020,Delhi,624795
30-12-2020,Dadra and Nagar Haveli and Daman and Diu,3361
30-12-2020,Goa,50981
30-12-2020,Gujarat,244258
30-12-2020,Himachal Pradesh,55114
30-12-2020,Haryana,262054
30-12-2020,Jharkhand,114873
30-12-2020,Jammu and Kashmir,120744
30-12-2020,Karnataka,918544
30-12-2020,Kerala,755719
30-12-2020,Ladakh,9447
30-12-2020,Maharashtra,1928603
30-12-2020,Meghalaya,13408
30-12-2020,Manipur,28139
30-12-2020,Madhya Pradesh,240947
30-12-2020,Mizoram,4199
30-12-2020,Nagaland,11921
30-12-2020,Odisha,329306
30-12-2020,Punjab,166239
30-12-2020,Puducherry,38096
30-12-2020,Rajasthan,307554
30-12-2020,Sikkim,5877
30-12-2020,Telangana,285939
30-12-2020,Tamil Nadu,817077
30-12-2020,Tripura,33255
30-12-2020,India,10267286
30-12-2020,Uttar Pradesh,584966
30-12-2020,Uttarakhand,90616
30-12-2020,West Bengal,550893
31-12-2020,Andaman and Nicobar Islands,4945
31-12-2020,Andhra Pradesh,882286
31-12-2020,Arunachal Pradesh,16719
31-12-2020,Assam,216211
31-12-2020,Bihar,252792
31-12-2020,Chandigarh,19748
31-12-2020,Chhattisgarh,279575
31-12-2020,Delhi,625369
31-12-2020,Dadra and Nagar Haveli and Daman and Diu,3364
31-12-2020,Goa,51066
31-12-2020,Gujarat,245038
31-12-2020,Himachal Pradesh,55277
31-12-2020,Haryana,262325
31-12-2020,Jharkhand,115113
31-12-2020,Jammu and Kashmir,120971
31-12-2020,Karnataka,919496
31-12-2020,Kerala,760934
31-12-2020,Ladakh,9466
31-12-2020,Maharashtra,1932112
31-12-2020,Meghalaya,13408
31-12-2020,Manipur,28190
31-12-2020,Madhya Pradesh,241791
31-12-2020,Mizoram,4204
31-12-2020,Nagaland,11927
31-12-2020,Odisha,329621
31-12-2020,Punjab,166522
31-12-2020,Puducherry,38132
31-12-2020,Rajasthan,308243
31-12-2020,Sikkim,5889
31-12-2020,Telangana,286354
31-12-2020,Tamil Nadu,818014
31-12-2020,Tripura,33261
31-12-2020,India,10286312
31-12-2020,Uttar Pradesh,584966
31-12-2020,Uttarakhand,90920
31-12-2020,West Bengal,552063
01-01-2021,Andaman and Nicobar Islands,4946
01-01-2021,Andhra Pradesh,882612
01-01-2021,Arunachal Pradesh,16719
01-01-2021,Assam,216251
01-01-2021,Bihar,253255
01-01-2021,Chandigarh,19799
01-01-2021,Chhattisgarh,280507
01-01-2021,Delhi,625954
01-01-2021,Dadra and Nagar Haveli and Daman and Diu,3364
01-01-2021,Goa,51135
01-01-2021,Gujarat,245772
01-01-2021,Himachal Pradesh,55470
01-01-2021,Haryana,262611
01-01-2021,Jharkhand,115241
01-01-2021,Jammu and Kashmir,121227
01-01-2021,Karnataka,920373
01-01-2021,Kerala,765925
01-01-2021,Ladakh,9525
01-01-2021,Maharashtra,1935636
01-01-2021,Meghalaya,13408
01-01-2021,Manipur,28208
01-01-2021,Madhya Pradesh,242571
01-01-2021,Mizoram,4216
01-01-2021,Nagaland,11929
01-01-2021,Odisha,329866
01-01-2021,Punjab,166770
01-01-2021,Puducherry,38164
01-01-2021,Rajasthan,308852
01-01-2021,Sikkim,5901
01-01-2021,Telangana,286815
01-01-2021,Tamil Nadu,818935
01-01-2021,Tripura,33265
01-01-2021,India,10306471
01-01-2021,Uttar Pradesh,586752
01-01-2021,Uttarakhand,91281
01-01-2021,West Bengal,553216
02-01-2021,Andaman and Nicobar Islands,4947
02-01-2021,Andhra Pradesh,882850
02-01-2021,Arunachal Pradesh,16727
02-01-2021,Assam,216289
02-01-2021,Bihar,253652
02-01-2021,Chandigarh,19865
02-01-2021,Chhattisgarh,281654
02-01-2021,Delhi,626448
02-01-2021,Dadra and Nagar Haveli and Daman and Diu,3364
02-01-2021,Goa,51230
02-01-2021,Gujarat,246513
02-01-2021,Himachal Pradesh,55619
02-01-2021,Haryana,262850
02-01-2021,Jharkhand,115392
02-01-2021,Jammu and Kashmir,121471
02-01-2021,Karnataka,921128
02-01-2021,Kerala,771253
02-01-2021,Ladakh,9550
02-01-2021,Maharashtra,1938854
02-01-2021,Meghalaya,13448
02-01-2021,Manipur,28245
02-01-2021,Madhya Pradesh,243302
02-01-2021,Mizoram,4219
02-01-2021,Nagaland,11929
02-01-2021,Odisha,330117
02-01-2021,Punjab,167012
02-01-2021,Puducherry,38174
02-01-2021,Rajasthan,309319
02-01-2021,Sikkim,5911
02-01-2021,Telangana,287108
02-01-2021,Tamil Nadu,819845
02-01-2021,Tripura,33273
02-01-2021,India,10324615
02-01-2021,Uttar Pradesh,587434
02-01-2021,Uttarakhand,91544
02-01-2021,West Bengal,554079
03-01-2021,Andaman and Nicobar Islands,4948
03-01-2021,Andhra Pradesh,883082
03-01-2021,Arunachal Pradesh,16732
03-01-2021,Assam,216304
03-01-2021,Bihar,253934
03-01-2021,Chandigarh,19881
03-01-2021,Chhattisgarh,282368
03-01-2021,Delhi,626872
03-01-2021,Dadra and Nagar Haveli and Daman and Diu,3365
03-01-2021,Goa,51295
03-01-2021,Gujarat,247228
03-01-2021,Himachal Pradesh,55686
03-01-2021,Haryana,263068
03-01-2021,Jharkhand,115529
03-01-2021,Jammu and Kashmir,121653
03-01-2021,Karnataka,921938
03-01-2021,Kerala,775853
03-01-2021,Ladakh,9556
03-01-2021,Maharashtra,1942136
03-01-2021,Meghalaya,13460
03-01-2021,Manipur,28283
03-01-2021,Madhya Pradesh,244026
03-01-2021,Mizoram,4223
03-01-2021,Nagaland,11930
03-01-2021,Odisha,330309
03-01-2021,Punjab,167219
03-01-2021,Puducherry,38224
03-01-2021,Rajasthan,309821
03-01-2021,Sikkim,5920
03-01-2021,Telangana,287502
03-01-2021,Tamil Nadu,820712
03-01-2021,Tripura,33279
03-01-2021,India,10341293
03-01-2021,Uttar Pradesh,588171
03-01-2021,Uttarakhand,91811
03-01-2021,West Bengal,554975
04-01-2021,Andaman and Nicobar Islands,4948
04-01-2021,Andhra Pradesh,883210
04-01-2021,Arunachal Pradesh,16741
04-01-2021,Assam,216340
04-01-2021,Bihar,254278
04-01-2021,Chandigarh,19936
04-01-2021,Chhattisgarh,283515
04-01-2021,Delhi,627256
04-01-2021,Dadra and Nagar Haveli and Daman and Diu,3365
04-01-2021,Goa,51335
04-01-2021,Gujarat,247926
04-01-2021,Himachal Pradesh,55808
04-01-2021,Haryana,263312
04-01-2021,Jharkhand,115689
04-01-2021,Jammu and Kashmir,121786
04-01-2021,Karnataka,922538
04-01-2021,Kerala,778874
04-01-2021,Ladakh,9561
04-01-2021,Maharashtra,1947011
04-01-2021,Meghalaya,13482
04-01-2021,Manipur,28334
04-01-2021,Madhya Pradesh,244647
04-01-2021,Mizoram,4223
04-01-2021,Nagaland,11935
04-01-2021,Odisha,330492
04-01-2021,Punjab,167441
04-01-2021,Puducherry,38253
04-01-2021,Rajasthan,310278
04-01-2021,Sikkim,5921
04-01-2021,Telangana,287740
04-01-2021,Tamil Nadu,821550
04-01-2021,Tripura,33280
04-01-2021,India,10357571
04-01-2021,Uttar Pradesh,588882
04-01-2021,Uttarakhand,92112
04-01-2021,West Bengal,555572
05-01-2021,Andaman and Nicobar Islands,4949
05-01-2021,Andhra Pradesh,883587
05-01-2021,Arunachal Pradesh,16744
05-01-2021,Assam,216381
05-01-2021,Bihar,254689
05-01-2021,Chandigarh,20026
05-01-2021,Chhattisgarh,284536
05-01-2021,Delhi,627698
05-01-2021,Dadra and Nagar Haveli and Daman and Diu,3365
05-01-2021,Goa,51415
05-01-2021,Gujarat,248581
05-01-2021,Himachal Pradesh,55910
05-01-2021,Haryana,263571
05-01-2021,Jharkhand,115840
05-01-2021,Jammu and Kashmir,121923
05-01-2021,Karnataka,923353
05-01-2021,Kerala,784489
05-01-2021,Ladakh,9577
05-01-2021,Maharashtra,1950171
05-01-2021,Meghalaya,13506
05-01-2021,Manipur,28420
05-01-2021,Madhya Pradesh,245318
05-01-2021,Mizoram,4234
05-01-2021,Nagaland,11937
05-01-2021,Odisha,330690
05-01-2021,Punjab,167652
05-01-2021,Puducherry,38300
05-01-2021,Rajasthan,310675
05-01-2021,Sikkim,5938
05-01-2021,Telangana,287993
05-01-2021,Tamil Nadu,822370
05-01-2021,Tripura,33281
05-01-2021,India,10375480
05-01-2021,Uttar Pradesh,589611
05-01-2021,Uttarakhand,92366
05-01-2021,West Bengal,556384
06-01-2021,Andaman and Nicobar Islands,4949
06-01-2021,Andhra Pradesh,883876
06-01-2021,Arunachal Pradesh,16753
06-01-2021,Assam,216424
06-01-2021,Bihar,255097
06-01-2021,Chandigarh,20104
06-01-2021,Chhattisgarh,285586
06-01-2021,Delhi,628352
06-01-2021,Dadra and Nagar Haveli and Daman and Diu,3365
06-01-2021,Goa,51507
06-01-2021,Gujarat,249246
06-01-2021,Himachal Pradesh,56015
06-01-2021,Haryana,263887
06-01-2021,Jharkhand,116034
06-01-2021,Jammu and Kashmir,122049
06-01-2021,Karnataka,924137
06-01-2021,Kerala,790883
06-01-2021,Ladakh,9589
06-01-2021,Maharashtra,1954553
06-01-2021,Meghalaya,13525
06-01-2021,Manipur,28486
06-01-2021,Madhya Pradesh,246048
06-01-2021,Mizoram,4247
06-01-2021,Nagaland,11954
06-01-2021,Odisha,330921
06-01-2021,Punjab,167910
06-01-2021,Puducherry,38334
06-01-2021,Rajasthan,311111
06-01-2021,Sikkim,5951
06-01-2021,Telangana,288410
06-01-2021,Tamil Nadu,823181
06-01-2021,Tripura,33283
06-01-2021,India,10395952
06-01-2021,Uttar Pradesh,590340
06-01-2021,Uttarakhand,92593
06-01-2021,West Bengal,557252
07-01-2021,Andaman and Nicobar Islands,4958
07-01-2021,Andhra Pradesh,884171
07-01-2021,Arunachal Pradesh,16757
07-01-2021,Assam,216481
07-01-2021,Bihar,255474
07-01-2021,Chandigarh,20147
07-01-2021,Chhattisgarh,286596
07-01-2021,Delhi,628838
07-01-2021,Dadra and Nagar Haveli and Daman and Diu,3365
07-01-2021,Goa,51626
07-01-2021,Gujarat,249913
07-01-2021,Himachal Pradesh,56146
07-01-2021,Haryana,264161
07-01-2021,Jharkhand,116229
07-01-2021,Jammu and Kashmir,122176
07-01-2021,Karnataka,924898
07-01-2021,Kerala,795934
07-01-2021,Ladakh,9600
07-01-2021,Maharashtra,1958282
07-01-2021,Meghalaya,13536
07-01-2021,Manipur,28533
07-01-2021,Madhya Pradesh,246822
07-01-2021,Mizoram,4256
07-01-2021,Nagaland,11960
07-01-2021,Odisha,331151
07-01-2021,Punjab,168187
07-01-2021,Puducherry,38369
07-01-2021,Rajasthan,311620
07-01-2021,Sikkim,5965
07-01-2021,Telangana,288789
07-01-2021,Tamil Nadu,823986
07-01-2021,Tripura,33291
07-01-2021,India,10414075
07-01-2021,Uttar Pradesh,590843
07-01-2021,Uttarakhand,92842
07-01-2021,West Bengal,558173
08-01-2021,Andaman and Nicobar Islands,4959
08-01-2021,Andhra Pradesh,884490
08-01-2021,Arunachal Pradesh,16764
08-01-2021,Assam,216531
08-01-2021,Bihar,255926
08-01-2021,Chandigarh,20201
08-01-2021,Chhattisgarh,287556
08-01-2021,Delhi,629282
08-01-2021,Dadra and Nagar Haveli and Daman and Diu,3366
08-01-2021,Goa,51709
08-01-2021,Gujarat,250598
08-01-2021,Himachal Pradesh,56282
08-01-2021,Haryana,264442
08-01-2021,Jharkhand,116436
08-01-2021,Jammu and Kashmir,122298
08-01-2021,Karnataka,925868
08-01-2021,Kerala,801076
08-01-2021,Ladakh,9601
08-01-2021,Maharashtra,1961975
08-01-2021,Meghalaya,13560
08-01-2021,Manipur,28581
08-01-2021,Madhya Pradesh,247436
08-01-2021,Mizoram,4259
08-01-2021,Nagaland,11964
08-01-2021,Odisha,331396
08-01-2021,Punjab,168486
08-01-2021,Puducherry,38389
08-01-2021,Rajasthan,312091
08-01-2021,Sikkim,5979
08-01-2021,Telangana,289135
08-01-2021,Tamil Nadu,824776
08-01-2021,Tripura,33296
08-01-2021,India,10432528
08-01-2021,Uttar Pradesh,591610
08-01-2021,Uttarakhand,93111
08-01-2021,West Bengal,559099
09-01-2021,Andaman and Nicobar Islands,4959
09-01-2021,Andhra Pradesh,884689
09-01-2021,Arunachal Pradesh,16767
09-01-2021,Assam,216565
09-01-2021,Bihar,256419
09-01-2021,Chandigarh,20251
09-01-2021,Chhattisgarh,288570
09-01-2021,Delhi,629801
09-01-2021,Dadra and Nagar Haveli and Daman and Diu,3366
09-01-2021,Goa,51790
09-01-2021,Gujarat,251273
09-01-2021,Himachal Pradesh,56366
09-01-2021,Haryana,264721
09-01-2021,Jharkhand,116672
09-01-2021,Jammu and Kashmir,122425
09-01-2021,Karnataka,926767
09-01-2021,Kerala,806604
09-01-2021,Ladakh,9608
09-01-2021,Maharashtra,1965556
09-01-2021,Meghalaya,13592
09-01-2021,Manipur,28648
09-01-2021,Madhya Pradesh,247977
09-01-2021,Mizoram,4275
09-01-2021,Nagaland,11975
09-01-2021,Odisha,331602
09-01-2021,Punjab,168734
09-01-2021,Puducherry,38425
09-01-2021,Rajasthan,312521
09-01-2021,Sikkim,5984
09-01-2021,Telangana,289433
09-01-2021,Tamil Nadu,825537
09-01-2021,Tripura,33296
09-01-2021,India,10451348
09-01-2021,Uttar Pradesh,592896
09-01-2021,Uttarakhand,93398
09-01-2021,West Bengal,559886
10-01-2021,Andaman and Nicobar Islands,4960
10-01-2021,Andhra Pradesh,884916
10-01-2021,Arunachal Pradesh,16772
10-01-2021,Assam,216590
10-01-2021,Bihar,256778
10-01-2021,Chandigarh,20295
10-01-2021,Chhattisgarh,289231
10-01-2021,Delhi,630200
10-01-2021,Dadra and Nagar Haveli and Daman and Diu,3366
10-01-2021,Goa,51856
10-01-2021,Gujarat,251944
10-01-2021,Himachal Pradesh,56452
10-01-2021,Haryana,264955
10-01-2021,Jharkhand,116817
10-01-2021,Jammu and Kashmir,122538
10-01-2021,Karnataka,927559
10-01-2021,Kerala,811149
10-01-2021,Ladakh,9618
10-01-2021,Maharashtra,1969114
10-01-2021,Meghalaya,13611
10-01-2021,Manipur,28662
10-01-2021,Madhya Pradesh,248597
10-01-2021,Mizoram,4292
10-01-2021,Nagaland,11978
10-01-2021,Odisha,331862
10-01-2021,Punjab,169033
10-01-2021,Puducherry,38455
10-01-2021,Rajasthan,312996
10-01-2021,Sikkim,5988
10-01-2021,Telangana,289784
10-01-2021,Tamil Nadu,826261
10-01-2021,Tripura,33304
10-01-2021,India,10467434
10-01-2021,Uttar Pradesh,593171
10-01-2021,Uttarakhand,93621
10-01-2021,West Bengal,560709
11-01-2021,Andaman and Nicobar Islands,4963
11-01-2021,Andhra Pradesh,885037
11-01-2021,Arunachal Pradesh,16777
11-01-2021,Assam,216635
11-01-2021,Bihar,256991
11-01-2021,Chandigarh,20342
11-01-2021,Chhattisgarh,290084
11-01-2021,Delhi,630506
11-01-2021,Dadra and Nagar Haveli and Daman and Diu,3368
11-01-2021,Goa,51891
11-01-2021,Gujarat,252559
11-01-2021,Himachal Pradesh,56521
11-01-2021,Haryana,265199
11-01-2021,Jharkhand,116961
11-01-2021,Jammu and Kashmir,122651
11-01-2021,Karnataka,928055
11-01-2021,Kerala,814259
11-01-2021,Ladakh,9621
11-01-2021,Maharashtra,1971552
11-01-2021,Meghalaya,13631
11-01-2021,Manipur,28695
11-01-2021,Madhya Pradesh,249082
11-01-2021,Mizoram,4293
11-01-2021,Nagaland,11987
11-01-2021,Odisha,332106
11-01-2021,Punjab,169225
11-01-2021,Puducherry,38477
11-01-2021,Rajasthan,313425
11-01-2021,Sikkim,5989
11-01-2021,Telangana,290008
11-01-2021,Tamil Nadu,826943
11-01-2021,Tripura,33304
11-01-2021,India,10479915
11-01-2021,Uttar Pradesh,593680
11-01-2021,Uttarakhand,93777
11-01-2021,West Bengal,561321
12-01-2021,Andaman and Nicobar Islands,4966
12-01-2021,Andhra Pradesh,885234
12-01-2021,Arunachal Pradesh,16782
12-01-2021,Assam,216690
12-01-2021,Bihar,257335
12-01-2021,Chandigarh,20378
12-01-2021,Chhattisgarh,290813
12-01-2021,Delhi,630892
12-01-2021,Dadra and Nagar Haveli and Daman and Diu,3368
12-01-2021,Goa,51983
12-01-2021,Gujarat,253161
12-01-2021,Himachal Pradesh,56596
12-01-2021,Haryana,265391
12-01-2021,Jharkhand,117088
12-01-2021,Jammu and Kashmir,122764
12-01-2021,Karnataka,928806
12-01-2021,Kerala,819766
12-01-2021,Ladakh,9634
12-01-2021,Maharashtra,1974488
12-01-2021,Meghalaya,13651
12-01-2021,Manipur,28727
12-01-2021,Madhya Pradesh,249553
12-01-2021,Mizoram,4299
12-01-2021,Nagaland,11997
12-01-2021,Odisha,332331
12-01-2021,Punjab,169479
12-01-2021,Puducherry,38495
12-01-2021,Rajasthan,313718
12-01-2021,Sikkim,5996
12-01-2021,Telangana,290309
12-01-2021,Tamil Nadu,827614
12-01-2021,Tripura,33306
12-01-2021,India,10495818
12-01-2021,Uttar Pradesh,594175
12-01-2021,Uttarakhand,93961
12-01-2021,West Bengal,562072
13-01-2021,Andaman and Nicobar Islands,4969
13-01-2021,Andhra Pradesh,885437
13-01-2021,Arunachal Pradesh,16783
13-01-2021,Assam,216743
13-01-2021,Bihar,257629
13-01-2021,Chandigarh,20415
13-01-2021,Chhattisgarh,291484
13-01-2021,Delhi,631249
13-01-2021,Dadra and Nagar Haveli and Daman and Diu,3369
13-01-2021,Goa,52079
13-01-2021,Gujarat,253744
13-01-2021,Himachal Pradesh,56689
13-01-2021,Haryana,265616
13-01-2021,Jharkhand,117240
13-01-2021,Jammu and Kashmir,122885
13-01-2021,Karnataka,929552
13-01-2021,Kerala,825770
13-01-2021,Ladakh,9639
13-01-2021,Maharashtra,1978044
13-01-2021,Meghalaya,13669
13-01-2021,Manipur,28771
13-01-2021,Madhya Pradesh,250009
13-01-2021,Mizoram,4303
13-01-2021,Nagaland,12003
13-01-2021,Odisha,332541
13-01-2021,Punjab,169737
13-01-2021,Puducherry,38524
13-01-2021,Rajasthan,314091
13-01-2021,Sikkim,6004
13-01-2021,Telangana,290640
13-01-2021,Tamil Nadu,828287
13-01-2021,Tripura,33312
13-01-2021,India,10512833
13-01-2021,Uttar Pradesh,594641
13-01-2021,Uttarakhand,94170
13-01-2021,West Bengal,562795
14-01-2021,Andaman and Nicobar Islands,4976
14-01-2021,Andhra Pradesh,885616
14-01-2021,Arunachal Pradesh,16798
14-01-2021,Assam,216762
14-01-2021,Bihar,257943
14-01-2021,Chandigarh,20438
14-01-2021,Chhattisgarh,292091
14-01-2021,Delhi,631589
14-01-2021,Dadra and Nagar Haveli and Daman and Diu,3371
14-01-2021,Goa,52182
14-01-2021,Gujarat,254314
14-01-2021,Himachal Pradesh,56751
14-01-2021,Haryana,265803
14-01-2021,Jharkhand,117384
